device_id,device_type,location,timestamp,temperature,humidity,status
DEV004,temperature,東京,2026-04-27 12:55:00,26.2,60.0,warning
DEV005,vibration,東京,2026-04-27 12:55:00,22.2,49.8,normal
DEV006,vibration,愛知,2026-04-27 12:55:00,21.6,54.3,normal
DEV007,vibration,東京,2026-04-27 12:55:00,27.9,40.5,critical
DEV008,vibration,大阪,2026-04-27 12:55:00,20.5,N/A,normal
DEV009,temperature,東京,2026-04-27 12:55:00,26.2,36.0,N/A
DEV010,temperature,東京,2026-04-27 12:55:00,19.3,55.3,N/A
DEV011,temperature,愛知,2026-04-27 12:55:00,,59.5,critical
DEV012,vibration,東京,2026-04-27 12:55:00,24.6,52.7,critical
DEV013,vibration,東京,2026-04-27 12:55:00,22.6,60.5,critical
DEV014,vibration,愛知,2026-04-27 12:55:00,27.8,N/A,warning
DEV015,vibration,愛知,2026-04-27 12:55:00,,58.6,N/A
DEV016,humidity,東京,2026-04-27 12:55:00,999,48.2,normal
DEV017,humidity,愛知,2026-04-27 12:55:00,27.4,35.8,critical
DEV018,humidity,東京,2026-04-27 12:55:00,20.8,58.3,normal
DEV019,temperature,愛知,2026-04-27 12:55:00,25.3,31.8,normal
DEV020,humidity,大阪,2026-04-27 12:55:00,999,48.4,N/A
DEV021,humidity,東京,2026-04-27 12:55:00,24.2,39.0,normal
DEV022,temperature,大阪,2026-04-27 12:55:00,26.3,N/A,warning
DEV023,temperature,東京,2026-04-27 12:55:00,26.9,63.6,normal
DEV024,humidity,東京,2026-04-27 12:55:00,22.0,57.3,normal
DEV025,humidity,大阪,2026-04-27 12:55:00,28.9,55.7,critical
DEV026,vibration,大阪,2026-04-27 12:55:00,25.2,38.9,normal
DEV027,temperature,愛知,2026-04-27 12:55:00,21.4,,normal
DEV028,humidity,愛知,2026-04-27 12:55:00,24.4,33.1,normal
DEV029,temperature,大阪,2026-04-27 12:55:00,23.8,66.8,normal
DEV030,temperature,愛知,2026-04-27 12:55:00,29.2,61.7,normal
DEV001,vibration,東京,2026-04-27 13:00:00,24.4,43.0,normal
DEV002,temperature,愛知,2026-04-27 13:00:00,27.3,59.7,N/A
DEV003,humidity,東京,2026-04-27 13:00:00,28.5,47.9,normal
DEV004,temperature,東京,2026-04-27 13:00:00,19.7,42.1,normal
DEV005,vibration,東京,2026-04-27 13:00:00,24.1,69.1,N/A
DEV006,vibration,愛知,2026-04-27 13:00:00,18.3,39.3,normal
DEV007,vibration,東京,2026-04-27 13:00:00,23.1,30.9,normal
DEV008,vibration,大阪,2026-04-27 13:00:00,19.6,38.7,warning
DEV009,temperature,東京,2026-04-27 13:00:00,20.5,53.3,warning
DEV010,temperature,東京,2026-04-27 13:00:00,26.5,66.4,normal
DEV011,temperature,愛知,2026-04-27 13:00:00,20.8,68.5,normal
DEV012,vibration,東京,2026-04-27 13:00:00,19.6,43.3,normal
DEV013,vibration,東京,2026-04-27 13:00:00,25.9,69.8,normal
DEV014,vibration,愛知,2026-04-27 13:00:00,21.6,69.7,normal
DEV015,vibration,愛知,2026-04-27 13:00:00,22.2,51.5,N/A
DEV016,humidity,東京,2026-04-27 13:00:00,22.7,66.4,normal
DEV017,humidity,愛知,2026-04-27 13:00:00,22.6,40.2,normal
DEV018,humidity,東京,2026-04-27 13:00:00,22.1,44.3,normal
DEV019,temperature,愛知,2026-04-27 13:00:00,29.1,59.6,N/A
DEV020,humidity,大阪,2026-04-27 13:00:00,18.8,N/A,normal
DEV021,humidity,東京,2026-04-27 13:00:00,28.8,56.6,normal
DEV022,temperature,大阪,2026-04-27 13:00:00,18.9,41.5,normal
DEV023,temperature,東京,2026-04-27 13:00:00,27.2,56.7,normal
DEV024,humidity,東京,2026-04-27 13:00:00,18.7,62.7,normal
DEV025,humidity,大阪,2026-04-27 13:00:00,27.7,59.4,normal
DEV026,vibration,大阪,2026-04-27 13:00:00,26.6,46.2,normal
DEV027,temperature,愛知,2026-04-27 13:00:00,27.2,N/A,normal
DEV028,humidity,愛知,2026-04-27 13:00:00,28.2,67.3,normal
DEV029,temperature,大阪,2026-04-27 13:00:00,25.7,62.8,normal
DEV030,temperature,愛知,2026-04-27 13:00:00,20.3,48.4,N/A
DEV001,vibration,東京,2026-04-27 13:05:00,29.9,68.1,normal
DEV002,temperature,愛知,2026-04-27 13:05:00,21.8,39.6,normal
DEV003,humidity,東京,2026-04-27 13:05:00,29.1,64.0,normal
DEV004,temperature,東京,2026-04-27 13:05:00,26.4,54.5,critical
DEV005,vibration,東京,2026-04-27 13:05:00,999,38.4,warning
DEV006,vibration,愛知,2026-04-27 13:05:00,24.6,49.5,N/A
DEV007,vibration,東京,2026-04-27 13:05:00,19.1,54.6,normal
DEV008,vibration,大阪,2026-04-27 13:05:00,21.7,34.8,normal
DEV009,temperature,東京,2026-04-27 13:05:00,,39.8,normal
DEV010,temperature,東京,2026-04-27 13:05:00,21.6,44.4,normal
DEV011,temperature,愛知,2026-04-27 13:05:00,27.7,34.4,normal
DEV012,vibration,東京,2026-04-27 13:05:00,27.0,32.7,N/A
DEV013,vibration,東京,2026-04-27 13:05:00,22.3,45.3,N/A
DEV014,vibration,愛知,2026-04-27 13:05:00,22.3,55.6,warning
DEV015,vibration,愛知,2026-04-27 13:05:00,22.5,62.5,normal
DEV016,humidity,東京,2026-04-27 13:05:00,18.3,68.7,critical
DEV017,humidity,愛知,2026-04-27 13:05:00,29.7,43.4,normal
DEV018,humidity,東京,2026-04-27 13:05:00,29.7,61.3,normal
DEV019,temperature,愛知,2026-04-27 13:05:00,29.1,52.0,warning
DEV020,humidity,大阪,2026-04-27 13:05:00,24.4,52.9,normal
DEV021,humidity,東京,2026-04-27 13:05:00,20.9,40.1,normal
DEV022,temperature,大阪,2026-04-27 13:05:00,26.8,45.0,warning
DEV023,temperature,東京,2026-04-27 13:05:00,28.0,33.7,normal
DEV024,humidity,東京,2026-04-27 13:05:00,25.1,48.7,normal
DEV025,humidity,大阪,2026-04-27 13:05:00,19.6,41.6,N/A
DEV026,vibration,大阪,2026-04-27 13:05:00,20.9,47.4,normal
DEV027,temperature,愛知,2026-04-27 13:05:00,18.6,45.0,normal
DEV028,humidity,愛知,2026-04-27 13:05:00,26.7,68.6,normal
DEV029,temperature,大阪,2026-04-27 13:05:00,25.0,67.5,normal
DEV030,temperature,愛知,2026-04-27 13:05:00,23.8,55.3,normal
DEV001,vibration,東京,2026-04-27 13:10:00,24.6,33.9,N/A
DEV002,temperature,愛知,2026-04-27 13:10:00,25.6,42.0,normal
DEV003,humidity,東京,2026-04-27 13:10:00,28.1,51.9,normal
DEV004,temperature,東京,2026-04-27 13:10:00,23.1,37.9,normal
DEV005,vibration,東京,2026-04-27 13:10:00,21.2,37.8,normal
DEV006,vibration,愛知,2026-04-27 13:10:00,999,32.2,critical
DEV007,vibration,東京,2026-04-27 13:10:00,22.0,67.7,normal
DEV008,vibration,大阪,2026-04-27 13:10:00,29.0,41.5,normal
DEV009,temperature,東京,2026-04-27 13:10:00,27.5,N/A,normal
DEV010,temperature,東京,2026-04-27 13:10:00,19.2,42.8,N/A
DEV011,temperature,愛知,2026-04-27 13:10:00,18.2,46.1,normal
DEV012,vibration,東京,2026-04-27 13:10:00,26.9,35.4,normal
DEV013,vibration,東京,2026-04-27 13:10:00,18.4,64.8,N/A
DEV014,vibration,愛知,2026-04-27 13:10:00,26.0,,normal
DEV015,vibration,愛知,2026-04-27 13:10:00,18.3,59.6,normal
DEV016,humidity,東京,2026-04-27 13:10:00,19.4,51.4,normal
DEV017,humidity,愛知,2026-04-27 13:10:00,19.2,37.0,normal
DEV018,humidity,東京,2026-04-27 13:10:00,29.5,38.6,normal
DEV019,temperature,愛知,2026-04-27 13:10:00,21.0,46.5,normal
DEV020,humidity,大阪,2026-04-27 13:10:00,20.6,46.0,normal
DEV021,humidity,東京,2026-04-27 13:10:00,23.1,N/A,normal
DEV022,temperature,大阪,2026-04-27 13:10:00,23.2,37.0,normal
DEV023,temperature,東京,2026-04-27 13:10:00,25.0,47.5,warning
DEV024,humidity,東京,2026-04-27 13:10:00,23.7,62.8,normal
DEV025,humidity,大阪,2026-04-27 13:10:00,24.6,37.1,warning
DEV026,vibration,大阪,2026-04-27 13:10:00,22.3,33.7,normal
DEV027,temperature,愛知,2026-04-27 13:10:00,29.8,62.6,N/A
DEV028,humidity,愛知,2026-04-27 13:10:00,21.2,45.6,normal
DEV029,temperature,大阪,2026-04-27 13:10:00,21.0,32.4,normal
DEV030,temperature,愛知,2026-04-27 13:10:00,19.3,69.7,normal
DEV001,vibration,東京,2026-04-27 13:15:00,28.2,36.4,warning
DEV002,temperature,愛知,2026-04-27 13:15:00,29.4,45.8,normal
DEV003,humidity,東京,2026-04-27 13:15:00,22.1,57.9,normal
DEV004,temperature,東京,2026-04-27 13:15:00,25.6,52.1,normal
DEV005,vibration,東京,2026-04-27 13:15:00,19.8,66.4,normal
DEV006,vibration,愛知,2026-04-27 13:15:00,25.1,43.6,normal
DEV007,vibration,東京,2026-04-27 13:15:00,23.5,67.4,normal
DEV008,vibration,大阪,2026-04-27 13:15:00,24.6,40.9,normal
DEV009,temperature,東京,2026-04-27 13:15:00,21.9,39.9,N/A
DEV010,temperature,東京,2026-04-27 13:15:00,,45.7,critical
DEV011,temperature,愛知,2026-04-27 13:15:00,24.8,39.5,N/A
DEV012,vibration,東京,2026-04-27 13:15:00,27.1,33.1,normal
DEV013,vibration,東京,2026-04-27 13:15:00,20.7,33.3,normal
DEV014,vibration,愛知,2026-04-27 13:15:00,24.2,48.5,normal
DEV015,vibration,愛知,2026-04-27 13:15:00,24.0,35.2,normal
DEV016,humidity,東京,2026-04-27 13:15:00,20.0,30.2,normal
DEV017,humidity,愛知,2026-04-27 13:15:00,25.4,68.4,normal
DEV018,humidity,東京,2026-04-27 13:15:00,19.7,53.0,normal
DEV019,temperature,愛知,2026-04-27 13:15:00,19.5,61.4,N/A
DEV020,humidity,大阪,2026-04-27 13:15:00,27.4,37.4,normal
DEV021,humidity,東京,2026-04-27 13:15:00,27.0,55.3,normal
DEV022,temperature,大阪,2026-04-27 13:15:00,21.6,38.2,normal
DEV023,temperature,東京,2026-04-27 13:15:00,23.5,53.4,N/A
DEV024,humidity,東京,2026-04-27 13:15:00,21.6,62.8,normal
DEV025,humidity,大阪,2026-04-27 13:15:00,26.0,34.4,normal
DEV026,vibration,大阪,2026-04-27 13:15:00,22.6,48.4,N/A
DEV027,temperature,愛知,2026-04-27 13:15:00,29.9,N/A,critical
DEV028,humidity,愛知,2026-04-27 13:15:00,21.9,31.3,normal
DEV029,temperature,大阪,2026-04-27 13:15:00,22.2,31.1,normal
DEV030,temperature,愛知,2026-04-27 13:15:00,21.0,59.3,normal
DEV001,vibration,東京,2026-04-27 13:20:00,19.0,40.9,normal
DEV002,temperature,愛知,2026-04-27 13:20:00,29.0,49.3,normal
DEV003,humidity,東京,2026-04-27 13:20:00,21.3,41.3,N/A
DEV004,temperature,東京,2026-04-27 13:20:00,26.3,32.5,normal
DEV005,vibration,東京,2026-04-27 13:20:00,23.9,33.0,normal
DEV006,vibration,愛知,2026-04-27 13:20:00,19.1,69.0,N/A
DEV007,vibration,東京,2026-04-27 13:20:00,25.1,60.9,normal
DEV008,vibration,大阪,2026-04-27 13:20:00,25.9,65.7,normal
DEV009,temperature,東京,2026-04-27 13:20:00,24.7,64.1,normal
DEV010,temperature,東京,2026-04-27 13:20:00,24.5,,normal
DEV011,temperature,愛知,2026-04-27 13:20:00,25.2,35.8,normal
DEV012,vibration,東京,2026-04-27 13:20:00,28.7,42.1,normal
DEV013,vibration,東京,2026-04-27 13:20:00,30.0,37.9,normal
DEV014,vibration,愛知,2026-04-27 13:20:00,23.7,33.8,N/A
DEV015,vibration,愛知,2026-04-27 13:20:00,29.0,33.2,warning
DEV016,humidity,東京,2026-04-27 13:20:00,26.4,49.8,normal
DEV017,humidity,愛知,2026-04-27 13:20:00,27.4,57.3,normal
DEV018,humidity,東京,2026-04-27 13:20:00,21.6,64.7,normal
DEV019,temperature,愛知,2026-04-27 13:20:00,24.2,33.5,normal
DEV020,humidity,大阪,2026-04-27 13:20:00,28.1,55.3,normal
DEV021,humidity,東京,2026-04-27 13:20:00,23.8,60.9,N/A
DEV022,temperature,大阪,2026-04-27 13:20:00,23.2,44.7,normal
DEV023,temperature,東京,2026-04-27 13:20:00,23.1,39.6,normal
DEV024,humidity,東京,2026-04-27 13:20:00,999,42.1,normal
DEV025,humidity,大阪,2026-04-27 13:20:00,22.5,70.0,normal
DEV026,vibration,大阪,2026-04-27 13:20:00,19.8,65.1,normal
DEV027,temperature,愛知,2026-04-27 13:20:00,19.0,43.3,normal
DEV028,humidity,愛知,2026-04-27 13:20:00,23.2,45.5,normal
DEV029,temperature,大阪,2026-04-27 13:20:00,27.8,69.9,normal
DEV030,temperature,愛知,2026-04-27 13:20:00,24.0,33.0,normal
DEV001,vibration,東京,2026-04-27 13:25:00,21.4,32.6,warning
DEV002,temperature,愛知,2026-04-27 13:25:00,25.2,50.8,normal
DEV003,humidity,東京,2026-04-27 13:25:00,25.3,69.3,N/A
DEV004,temperature,東京,2026-04-27 13:25:00,18.7,53.6,normal
DEV005,vibration,東京,2026-04-27 13:25:00,22.2,46.1,normal
DEV006,vibration,愛知,2026-04-27 13:25:00,24.1,64.1,normal
DEV007,vibration,東京,2026-04-27 13:25:00,26.7,45.6,normal
DEV008,vibration,大阪,2026-04-27 13:25:00,22.3,40.4,normal
DEV009,temperature,東京,2026-04-27 13:25:00,26.0,64.4,normal
DEV010,temperature,東京,2026-04-27 13:25:00,20.7,45.1,normal
DEV011,temperature,愛知,2026-04-27 13:25:00,21.1,50.5,normal
DEV012,vibration,東京,2026-04-27 13:25:00,18.0,62.5,normal
DEV013,vibration,東京,2026-04-27 13:25:00,18.7,68.9,normal
DEV014,vibration,愛知,2026-04-27 13:25:00,24.4,N/A,normal
DEV015,vibration,愛知,2026-04-27 13:25:00,24.0,44.0,normal
DEV016,humidity,東京,2026-04-27 13:25:00,19.7,37.0,normal
DEV017,humidity,愛知,2026-04-27 13:25:00,24.4,64.7,critical
DEV018,humidity,東京,2026-04-27 13:25:00,30.0,41.9,normal
DEV019,temperature,愛知,2026-04-27 13:25:00,18.5,40.7,N/A
DEV020,humidity,大阪,2026-04-27 13:25:00,20.7,34.1,normal
DEV021,humidity,東京,2026-04-27 13:25:00,22.2,N/A,normal
DEV022,temperature,大阪,2026-04-27 13:25:00,29.6,67.1,normal
DEV023,temperature,東京,2026-04-27 13:25:00,24.4,63.0,normal
DEV024,humidity,東京,2026-04-27 13:25:00,25.7,44.4,warning
DEV025,humidity,大阪,2026-04-27 13:25:00,18.5,51.0,normal
DEV026,vibration,大阪,2026-04-27 13:25:00,24.5,30.9,normal
DEV027,temperature,愛知,2026-04-27 13:25:00,21.5,67.7,normal
DEV028,humidity,愛知,2026-04-27 13:25:00,25.4,35.0,critical
DEV029,temperature,大阪,2026-04-27 13:25:00,19.1,41.5,critical
DEV030,temperature,愛知,2026-04-27 13:25:00,23.4,55.2,critical
DEV001,vibration,東京,2026-04-27 13:30:00,999,50.4,critical
DEV002,temperature,愛知,2026-04-27 13:30:00,20.7,60.2,warning
DEV003,humidity,東京,2026-04-27 13:30:00,24.7,31.0,normal
DEV004,temperature,東京,2026-04-27 13:30:00,25.0,35.8,normal
DEV005,vibration,東京,2026-04-27 13:30:00,25.4,47.8,normal
DEV006,vibration,愛知,2026-04-27 13:30:00,22.8,42.8,normal
DEV007,vibration,東京,2026-04-27 13:30:00,29.5,61.4,N/A
DEV008,vibration,大阪,2026-04-27 13:30:00,26.4,N/A,normal
DEV009,temperature,東京,2026-04-27 13:30:00,28.7,N/A,normal
DEV010,temperature,東京,2026-04-27 13:30:00,23.2,57.6,normal
DEV011,temperature,愛知,2026-04-27 13:30:00,24.2,47.2,normal
DEV012,vibration,東京,2026-04-27 13:30:00,18.6,48.4,normal
DEV013,vibration,東京,2026-04-27 13:30:00,21.3,31.7,normal
DEV014,vibration,愛知,2026-04-27 13:30:00,23.3,38.9,critical
DEV015,vibration,愛知,2026-04-27 13:30:00,25.1,35.6,normal
DEV016,humidity,東京,2026-04-27 13:30:00,24.1,58.9,N/A
DEV017,humidity,愛知,2026-04-27 13:30:00,25.7,41.8,normal
DEV018,humidity,東京,2026-04-27 13:30:00,28.0,37.2,normal
DEV019,temperature,愛知,2026-04-27 13:30:00,26.1,35.6,normal
DEV020,humidity,大阪,2026-04-27 13:30:00,21.6,N/A,normal
DEV021,humidity,東京,2026-04-27 13:30:00,23.5,34.4,normal
DEV022,temperature,大阪,2026-04-27 13:30:00,29.3,34.3,critical
DEV023,temperature,東京,2026-04-27 13:30:00,23.5,53.4,normal
DEV024,humidity,東京,2026-04-27 13:30:00,28.0,45.2,normal
DEV025,humidity,大阪,2026-04-27 13:30:00,22.4,69.9,normal
DEV026,vibration,大阪,2026-04-27 13:30:00,19.7,57.0,normal
DEV027,temperature,愛知,2026-04-27 13:30:00,29.2,42.9,critical
DEV028,humidity,愛知,2026-04-27 13:30:00,19.7,31.8,normal
DEV029,temperature,大阪,2026-04-27 13:30:00,19.7,37.4,N/A
DEV030,temperature,愛知,2026-04-27 13:30:00,23.3,41.8,normal
DEV001,vibration,東京,2026-04-27 13:35:00,28.0,N/A,normal
DEV002,temperature,愛知,2026-04-27 13:35:00,24.5,66.2,normal
DEV003,humidity,東京,2026-04-27 13:35:00,25.1,45.3,normal
DEV004,temperature,東京,2026-04-27 13:35:00,29.9,N/A,normal
DEV005,vibration,東京,2026-04-27 13:35:00,27.8,68.8,normal
DEV006,vibration,愛知,2026-04-27 13:35:00,25.0,42.1,normal
DEV007,vibration,東京,2026-04-27 13:35:00,,46.7,N/A
DEV008,vibration,大阪,2026-04-27 13:35:00,999,55.7,normal
DEV009,temperature,東京,2026-04-27 13:35:00,20.7,33.4,normal
DEV010,temperature,東京,2026-04-27 13:35:00,,37.4,N/A
DEV011,temperature,愛知,2026-04-27 13:35:00,23.2,37.4,normal
DEV012,vibration,東京,2026-04-27 13:35:00,26.6,49.7,critical
DEV013,vibration,東京,2026-04-27 13:35:00,22.2,30.1,warning
DEV014,vibration,愛知,2026-04-27 13:35:00,25.5,39.1,normal
DEV015,vibration,愛知,2026-04-27 13:35:00,22.1,38.7,normal
DEV016,humidity,東京,2026-04-27 13:35:00,22.6,48.6,critical
DEV017,humidity,愛知,2026-04-27 13:35:00,21.4,47.6,normal
DEV018,humidity,東京,2026-04-27 13:35:00,23.3,34.7,normal
DEV019,temperature,愛知,2026-04-27 13:35:00,22.2,58.0,normal
DEV020,humidity,大阪,2026-04-27 13:35:00,26.0,47.1,normal
DEV021,humidity,東京,2026-04-27 13:35:00,22.1,56.4,normal
DEV022,temperature,大阪,2026-04-27 13:35:00,18.3,52.2,normal
DEV023,temperature,東京,2026-04-27 13:35:00,18.7,61.9,N/A
DEV024,humidity,東京,2026-04-27 13:35:00,19.6,34.6,warning
DEV025,humidity,大阪,2026-04-27 13:35:00,26.2,45.5,warning
DEV026,vibration,大阪,2026-04-27 13:35:00,20.5,36.0,warning
DEV027,temperature,愛知,2026-04-27 13:35:00,22.3,64.8,normal
DEV028,humidity,愛知,2026-04-27 13:35:00,24.2,50.5,normal
DEV029,temperature,大阪,2026-04-27 13:35:00,24.0,63.8,N/A
DEV030,temperature,愛知,2026-04-27 13:35:00,18.3,N/A,normal
DEV001,vibration,東京,2026-04-27 13:40:00,22.0,52.8,critical
DEV002,temperature,愛知,2026-04-27 13:40:00,26.4,58.1,normal
DEV003,humidity,東京,2026-04-27 13:40:00,21.1,56.3,critical
DEV004,temperature,東京,2026-04-27 13:40:00,22.6,68.8,critical
DEV005,vibration,東京,2026-04-27 13:40:00,19.2,38.1,warning
DEV006,vibration,愛知,2026-04-27 13:40:00,24.8,43.6,normal
DEV007,vibration,東京,2026-04-27 13:40:00,19.7,61.2,normal
DEV008,vibration,大阪,2026-04-27 13:40:00,27.6,47.1,normal
DEV009,temperature,東京,2026-04-27 13:40:00,23.3,38.8,normal
DEV010,temperature,東京,2026-04-27 13:40:00,19.7,41.2,normal
DEV011,temperature,愛知,2026-04-27 13:40:00,27.7,68.0,normal
DEV012,vibration,東京,2026-04-27 13:40:00,21.8,54.5,normal
DEV013,vibration,東京,2026-04-27 13:40:00,23.3,47.0,normal
DEV014,vibration,愛知,2026-04-27 13:40:00,27.6,44.7,normal
DEV015,vibration,愛知,2026-04-27 13:40:00,,35.5,normal
DEV016,humidity,東京,2026-04-27 13:40:00,24.9,46.8,normal
DEV017,humidity,愛知,2026-04-27 13:40:00,22.0,62.7,normal
DEV018,humidity,東京,2026-04-27 13:40:00,27.2,65.0,warning
DEV019,temperature,愛知,2026-04-27 13:40:00,29.3,58.1,N/A
DEV020,humidity,大阪,2026-04-27 13:40:00,27.3,65.1,normal
DEV021,humidity,東京,2026-04-27 13:40:00,24.9,64.7,normal
DEV022,temperature,大阪,2026-04-27 13:40:00,20.2,41.7,warning
DEV023,temperature,東京,2026-04-27 13:40:00,29.8,64.2,normal
DEV024,humidity,東京,2026-04-27 13:40:00,22.1,52.7,normal
DEV025,humidity,大阪,2026-04-27 13:40:00,28.4,56.2,warning
DEV026,vibration,大阪,2026-04-27 13:40:00,,54.4,normal
DEV027,temperature,愛知,2026-04-27 13:40:00,23.4,67.9,normal
DEV028,humidity,愛知,2026-04-27 13:40:00,20.3,65.2,normal
DEV029,temperature,大阪,2026-04-27 13:40:00,26.4,32.6,normal
DEV030,temperature,愛知,2026-04-27 13:40:00,27.2,45.8,normal
DEV001,vibration,東京,2026-04-27 13:45:00,26.1,61.4,critical
DEV002,temperature,愛知,2026-04-27 13:45:00,18.1,35.5,normal
DEV003,humidity,東京,2026-04-27 13:45:00,,32.0,critical
DEV004,temperature,東京,2026-04-27 13:45:00,29.0,62.7,critical
DEV005,vibration,東京,2026-04-27 13:45:00,29.9,64.0,N/A
DEV006,vibration,愛知,2026-04-27 13:45:00,29.4,67.5,critical
DEV007,vibration,東京,2026-04-27 13:45:00,24.0,33.4,normal
DEV008,vibration,大阪,2026-04-27 13:45:00,28.2,40.1,normal
DEV009,temperature,東京,2026-04-27 13:45:00,28.5,31.0,normal
DEV010,temperature,東京,2026-04-27 13:45:00,21.4,32.1,normal
DEV011,temperature,愛知,2026-04-27 13:45:00,25.5,33.7,N/A
DEV012,vibration,東京,2026-04-27 13:45:00,22.5,68.8,normal
DEV013,vibration,東京,2026-04-27 13:45:00,28.8,34.4,normal
DEV014,vibration,愛知,2026-04-27 13:45:00,24.4,58.3,normal
DEV015,vibration,愛知,2026-04-27 13:45:00,18.6,59.3,N/A
DEV016,humidity,東京,2026-04-27 13:45:00,26.7,,normal
DEV017,humidity,愛知,2026-04-27 13:45:00,18.7,39.7,normal
DEV018,humidity,東京,2026-04-27 13:45:00,28.7,57.5,normal
DEV019,temperature,愛知,2026-04-27 13:45:00,25.6,50.6,normal
DEV020,humidity,大阪,2026-04-27 13:45:00,23.5,32.0,normal
DEV021,humidity,東京,2026-04-27 13:45:00,18.1,50.7,normal
DEV022,temperature,大阪,2026-04-27 13:45:00,23.4,62.6,critical
DEV023,temperature,東京,2026-04-27 13:45:00,19.1,31.5,warning
DEV024,humidity,東京,2026-04-27 13:45:00,25.9,54.3,critical
DEV025,humidity,大阪,2026-04-27 13:45:00,20.5,47.4,normal
DEV026,vibration,大阪,2026-04-27 13:45:00,29.1,62.0,normal
DEV027,temperature,愛知,2026-04-27 13:45:00,24.8,63.3,warning
DEV028,humidity,愛知,2026-04-27 13:45:00,26.8,56.6,normal
DEV029,temperature,大阪,2026-04-27 13:45:00,23.7,,normal
DEV030,temperature,愛知,2026-04-27 13:45:00,22.0,38.3,normal
DEV001,vibration,東京,2026-04-27 13:50:00,25.7,43.9,normal
DEV002,temperature,愛知,2026-04-27 13:50:00,19.8,44.6,normal
DEV003,humidity,東京,2026-04-27 13:50:00,24.9,60.4,normal
DEV004,temperature,東京,2026-04-27 13:50:00,22.7,33.8,warning
DEV005,vibration,東京,2026-04-27 13:50:00,18.5,51.6,normal
DEV006,vibration,愛知,2026-04-27 13:50:00,23.1,64.8,normal
DEV007,vibration,東京,2026-04-27 13:50:00,27.3,N/A,critical
DEV008,vibration,大阪,2026-04-27 13:50:00,19.9,37.2,normal
DEV009,temperature,東京,2026-04-27 13:50:00,24.7,40.2,normal
DEV010,temperature,東京,2026-04-27 13:50:00,27.7,36.6,normal
DEV011,temperature,愛知,2026-04-27 13:50:00,22.4,34.3,normal
DEV012,vibration,東京,2026-04-27 13:50:00,,62.7,normal
DEV013,vibration,東京,2026-04-27 13:50:00,24.8,65.4,normal
DEV014,vibration,愛知,2026-04-27 13:50:00,27.2,64.6,normal
DEV015,vibration,愛知,2026-04-27 13:50:00,27.5,66.8,normal
DEV016,humidity,東京,2026-04-27 13:50:00,27.1,42.8,warning
DEV017,humidity,愛知,2026-04-27 13:50:00,29.1,61.2,normal
DEV018,humidity,東京,2026-04-27 13:50:00,,35.9,normal
DEV019,temperature,愛知,2026-04-27 13:50:00,26.6,37.7,normal
DEV020,humidity,大阪,2026-04-27 13:50:00,28.7,44.0,warning
DEV021,humidity,東京,2026-04-27 13:50:00,26.3,48.8,N/A
DEV022,temperature,大阪,2026-04-27 13:50:00,27.4,67.4,N/A
DEV023,temperature,東京,2026-04-27 13:50:00,23.7,58.4,normal
DEV024,humidity,東京,2026-04-27 13:50:00,22.8,46.3,normal
DEV025,humidity,大阪,2026-04-27 13:50:00,26.7,64.2,normal
DEV026,vibration,大阪,2026-04-27 13:50:00,21.2,N/A,normal
DEV027,temperature,愛知,2026-04-27 13:50:00,29.2,67.8,normal
DEV028,humidity,愛知,2026-04-27 13:50:00,22.4,55.0,normal
DEV029,temperature,大阪,2026-04-27 13:50:00,19.1,40.3,N/A
DEV030,temperature,愛知,2026-04-27 13:50:00,23.5,41.4,normal
DEV001,vibration,東京,2026-04-27 13:55:00,27.1,61.5,N/A
DEV002,temperature,愛知,2026-04-27 13:55:00,28.9,59.8,normal
DEV003,humidity,東京,2026-04-27 13:55:00,999,63.2,normal
DEV004,temperature,東京,2026-04-27 13:55:00,18.4,,normal
DEV005,vibration,東京,2026-04-27 13:55:00,24.9,40.5,warning
DEV006,vibration,愛知,2026-04-27 13:55:00,25.2,66.7,normal
DEV007,vibration,東京,2026-04-27 13:55:00,21.5,38.3,warning
DEV008,vibration,大阪,2026-04-27 13:55:00,25.2,52.8,warning
DEV009,temperature,東京,2026-04-27 13:55:00,27.8,68.8,critical
DEV010,temperature,東京,2026-04-27 13:55:00,29.8,41.3,normal
DEV011,temperature,愛知,2026-04-27 13:55:00,18.3,67.7,warning
DEV012,vibration,東京,2026-04-27 13:55:00,27.8,44.6,critical
DEV013,vibration,東京,2026-04-27 13:55:00,22.7,64.3,N/A
DEV014,vibration,愛知,2026-04-27 13:55:00,29.9,35.1,normal
DEV015,vibration,愛知,2026-04-27 13:55:00,999,,normal
DEV016,humidity,東京,2026-04-27 13:55:00,,32.0,normal
DEV017,humidity,愛知,2026-04-27 13:55:00,22.5,N/A,normal
DEV018,humidity,東京,2026-04-27 13:55:00,24.7,38.3,normal
DEV019,temperature,愛知,2026-04-27 13:55:00,19.4,38.1,normal
DEV020,humidity,大阪,2026-04-27 13:55:00,26.4,39.4,normal
DEV021,humidity,東京,2026-04-27 13:55:00,28.9,58.5,normal
DEV022,temperature,大阪,2026-04-27 13:55:00,19.1,58.9,N/A
DEV023,temperature,東京,2026-04-27 13:55:00,27.8,32.6,warning
DEV024,humidity,東京,2026-04-27 13:55:00,26.7,42.4,critical
DEV025,humidity,大阪,2026-04-27 13:55:00,20.1,67.9,normal
DEV026,vibration,大阪,2026-04-27 13:55:00,21.3,65.2,N/A
